ANO,RODADA,MITO_TIME_ID,MITO_NOME_TIME,MITO_PONTOS,MITO_PONTOS_CAMPEONATO,ATLETA_ID,APELIDO,NOME,POSICAO_ID,CLUBE_ID,PRECO,PONTOS_ATLETA,SCOUTS,CAPITAO,RESERVA,TECNICO,ESQUEMA_ID,PATRIMONIO,VALOR_TIME,FONTE,CAPTURADO_EM,RAW_JSON_ATLETA
2026,7,17950024,jesus forte fc,134.650390625,512.01953125,90031,Mendoza,John Stiven Mendoza Valencia,5,293,9.69,10,"{""DS"":1,""FS"":1,""G"":1}",NAO,NAO,NAO,3,133.23,0,https://api.cartolafc.globo.com/time/id/17950024/7,2026-08-30T13:01:43Z,"{""scout"":{""DS"":1,""FS"":1,""G"":1},""jogos_num"":5,""atleta_id"":90031,""rodada_id"":7,""clube_id"":293,""posicao_id"":5,""status_id"":7,""pontos_num"":10,""media_num"":6.58,""variacao_num"":0.78,""preco_num"":9.69,""entrou_em_campo"":true,""slug"":"""",""apelido"":""Mendoza"",""apelido_abreviado"":""Mendoza"",""nome"":""John Stiven Mendoza Valencia"",""foto"":""https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CAP/FORMATO.png"",""craque"":0}"
2026,7,17950024,jesus forte fc,134.650390625,512.01953125,96591,Renan Lodi,Renan Augusto Lodi dos Santos,2,282,11.43,8.4,"{""DS"":1,""FC"":3,""FF"":1,""FS"":4,""SG"":1}",NAO,NAO,NAO,3,133.23,0,https://api.cartolafc.globo.com/time/id/17950024/7,2026-08-30T13:01:43Z,"{""scout"":{""DS"":1,""FC"":3,""FF"":1,""FS"":4,""SG"":1},""jogos_num"":7,""atleta_id"":96591,""rodada_id"":7,""clube_id"":282,""posicao_id"":2,""status_id"":7,""pontos_num"":8.4,""media_num"":5.72,""variacao_num"":0.48,""preco_num"":11.43,""entrou_em_campo"":true,""slug"":"""",""apelido"":""Renan Lodi"",""apelido_abreviado"":""R. Lodi"",""nome"":""Renan Augusto Lodi dos Santos"",""foto"":""https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CAM/FORMATO.png"",""craque"":0}"
2026,7,17950024,jesus forte fc,134.650390625,512.01953125,98022,Erick,Erick Luis Conrado de Carvalho,4,265,6.98,11.1,"{""CA"":1,""DS"":2,""FC"":2,""FD"":1,""FS"":1,""G"":1}",NAO,NAO,NAO,3,133.23,0,https://api.cartolafc.globo.com/time/id/17950024/7,2026-08-30T13:01:43Z,"{""scout"":{""CA"":1,""DS"":2,""FC"":2,""FD"":1,""FS"":1,""G"":1},""jogos_num"":6,""atleta_id"":98022,""rodada_id"":7,""clube_id"":265,""posicao_id"":4,""status_id"":7,""pontos_num"":11.1,""media_num"":3.62,""variacao_num"":2.12,""preco_num"":6.98,""entrou_em_campo"":true,""slug"":"""",""apelido"":""Erick"",""apelido_abreviado"":""Erick"",""nome"":""Erick Luis Conrado de Carvalho"",""foto"":""https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BAH/FORMATO.png"",""craque"":0}"
2026,7,17950024,jesus forte fc,134.650390625,512.01953125,68996,Willian José,Willian José da Silva,5,265,10.17,5.2,"{""DS"":1,""FC"":1,""FD"":2,""FF"":2}",NAO,NAO,NAO,3,133.23,0,https://api.cartolafc.globo.com/time/id/17950024/7,2026-08-30T13:01:43Z,"{""scout"":{""DS"":1,""FC"":1,""FD"":2,""FF"":2},""jogos_num"":6,""atleta_id"":68996,""rodada_id"":7,""clube_id"":265,""posicao_id"":5,""status_id"":6,""pontos_num"":5.2,""media_num"":4.17,""variacao_num"":-0.14,""preco_num"":10.17,""entrou_em_campo"":true,""slug"":"""",""apelido"":""Willian José"",""apelido_abreviado"":""W. José"",""nome"":""Willian José da Silva"",""foto"":""https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BAH/FORMATO.png"",""craque"":0}"
2026,7,17950024,jesus forte fc,134.650390625,512.01953125,92747,Eduardo Domínguez,Eduardo Rodrigo Domínguez,6,282,11.88,8.2,"{""V"":1}",NAO,NAO,SIM,3,133.23,0,https://api.cartolafc.globo.com/time/id/17950024/7,2026-08-30T13:01:43Z,"{""scout"":{""V"":1},""jogos_num"":3,""atleta_id"":92747,""rodada_id"":7,""clube_id"":282,""posicao_id"":6,""status_id"":7,""pontos_num"":8.2,""media_num"":6.3,""variacao_num"":1.03,""preco_num"":11.88,""entrou_em_campo"":true,""slug"":"""",""apelido"":""Eduardo Domínguez"",""apelido_abreviado"":""E. Domínguez"",""nome"":""Eduardo Rodrigo Domínguez"",""foto"":""https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CAM/FORMATO.png"",""craque"":0}"
2026,7,17950024,jesus forte fc,134.650390625,512.01953125,72294,Everson,Everson Felipe Marques Pires,1,282,11.19,8.9,"{""DE"":3,""SG"":1}",NAO,NAO,NAO,3,133.23,0,https://api.cartolafc.globo.com/time/id/17950024/7,2026-08-30T13:01:43Z,"{""scout"":{""DE"":3,""SG"":1},""jogos_num"":7,""atleta_id"":72294,""rodada_id"":7,""clube_id"":282,""posicao_id"":1,""status_id"":7,""pontos_num"":8.9,""media_num"":6.24,""variacao_num"":1.4,""preco_num"":11.19,""entrou_em_campo"":true,""slug"":"""",""apelido"":""Everson"",""apelido_abreviado"":""Everson"",""nome"":""Everson Felipe Marques Pires"",""foto"":""https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CAM/FORMATO.png"",""craque"":0}"
2026,7,17950024,jesus forte fc,134.650390625,512.01953125,124661,Iván Román,Ivan Ramiro Román Hurtado,3,282,10.4,15.8,"{""CA"":1,""DS"":3,""FC"":5,""FF"":1,""G"":1,""SG"":1}",NAO,NAO,NAO,3,133.23,0,https://api.cartolafc.globo.com/time/id/17950024/7,2026-08-30T13:01:43Z,"{""scout"":{""CA"":1,""DS"":3,""FC"":5,""FF"":1,""G"":1,""SG"":1},""jogos_num"":3,""atleta_id"":124661,""rodada_id"":7,""clube_id"":282,""posicao_id"":3,""status_id"":7,""pontos_num"":15.8,""media_num"":8.2,""variacao_num"":3.62,""preco_num"":10.4,""entrou_em_campo"":true,""slug"":"""",""apelido"":""Iván Román"",""apelido_abreviado"":""I. Román"",""nome"":""Ivan Ramiro Román Hurtado"",""foto"":""https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CAM/FORMATO.png"",""craque"":0}"
2026,7,17950024,jesus forte fc,134.650390625,512.01953125,106302,Preciado,Ángelo Smit Preciado Quiñónez,2,282,8.65,10.6,"{""DS"":3,""FC"":3,""FS"":4,""SG"":1}",NAO,NAO,NAO,3,133.23,0,https://api.cartolafc.globo.com/time/id/17950024/7,2026-08-30T13:01:43Z,"{""scout"":{""DS"":3,""FC"":3,""FS"":4,""SG"":1},""jogos_num"":5,""atleta_id"":106302,""rodada_id"":7,""clube_id"":282,""posicao_id"":2,""status_id"":7,""pontos_num"":10.6,""media_num"":4.64,""variacao_num"":1.53,""preco_num"":8.65,""entrou_em_campo"":true,""slug"":"""",""apelido"":""Preciado"",""apelido_abreviado"":""Preciado"",""nome"":""Ángelo Smit Preciado Quiñónez"",""foto"":""https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CAM/FORMATO.png"",""craque"":0}"
2026,7,17950024,jesus forte fc,134.650390625,512.01953125,88312,Junior Alonso,Júnior Osmar Ignacio Alonso Mujica,3,282,6.75,6.5,"{""DS"":1,""SG"":1}",NAO,NAO,NAO,3,133.23,0,https://api.cartolafc.globo.com/time/id/17950024/7,2026-08-30T13:01:43Z,"{""scout"":{""DS"":1,""SG"":1},""jogos_num"":5,""atleta_id"":88312,""rodada_id"":7,""clube_id"":282,""posicao_id"":3,""status_id"":7,""pontos_num"":6.5,""media_num"":3.64,""variacao_num"":0.74,""preco_num"":6.75,""entrou_em_campo"":true,""slug"":"""",""apelido"":""Junior Alonso"",""apelido_abreviado"":""J. Alonso"",""nome"":""Júnior Osmar Ignacio Alonso Mujica"",""foto"":""https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CAM/FORMATO.png"",""craque"":0}"
2026,7,17950024,jesus forte fc,134.650390625,512.01953125,143193,Viveros,Kevin Stiven Viveros Rodallega,5,293,11.97,11.2,"{""FC"":3,""FD"":1,""FS"":4,""G"":1,""I"":1,""PS"":1}",NAO,NAO,NAO,3,133.23,0,https://api.cartolafc.globo.com/time/id/17950024/7,2026-08-30T13:01:43Z,"{""scout"":{""FC"":3,""FD"":1,""FS"":4,""G"":1,""I"":1,""PS"":1},""jogos_num"":5,""atleta_id"":143193,""rodada_id"":7,""clube_id"":293,""posicao_id"":5,""status_id"":7,""pontos_num"":11.2,""media_num"":7.76,""variacao_num"":1.94,""preco_num"":11.97,""entrou_em_campo"":true,""slug"":"""",""apelido"":""Viveros"",""apelido_abreviado"":""Viveros"",""nome"":""Kevin Stiven Viveros Rodallega"",""foto"":""https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CAP/FORMATO.png"",""craque"":0}"
