ANO,RODADA,MITO_TIME_ID,MITO_NOME_TIME,MITO_PONTOS,MITO_PONTOS_CAMPEONATO,ATLETA_ID,APELIDO,NOME,POSICAO_ID,CLUBE_ID,PRECO,PONTOS_ATLETA,SCOUTS,CAPITAO,RESERVA,TECNICO,ESQUEMA_ID,PATRIMONIO,VALOR_TIME,FONTE,CAPTURADO_EM,RAW_JSON_ATLETA
2026,1,24137264,Agurgel,129.509765625,129.509765625,99440,Baralhas,Gabriel Baralhas dos Santos,4,287,8.73,10.9,"{""CA"":1,""DS"":2,""FC"":2,""FS"":3,""G"":1}",NAO,NAO,NAO,3,131.05,0,https://api.cartolafc.globo.com/time/id/24137264/1,2026-08-30T13:01:43Z,"{""scout"":{""CA"":1,""DS"":2,""FC"":2,""FS"":3,""G"":1},""jogos_num"":1,""atleta_id"":99440,""rodada_id"":1,""clube_id"":287,""posicao_id"":4,""status_id"":7,""pontos_num"":10.9,""media_num"":10.9,""variacao_num"":2.73,""preco_num"":8.73,""entrou_em_campo"":true,""slug"":"""",""apelido"":""Baralhas"",""apelido_abreviado"":""Baralhas"",""nome"":""Gabriel Baralhas dos Santos"",""foto"":""https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VIT/FORMATO.png"",""craque"":0}"
2026,1,24137264,Agurgel,129.509765625,129.509765625,97810,Erick,Erick de Arruda Serafim,5,287,10.11,12.5,"{""A"":2,""FF"":2,""FS"":2,""I"":1}",SIM,NAO,NAO,3,131.05,0,https://api.cartolafc.globo.com/time/id/24137264/1,2026-08-30T13:01:43Z,"{""scout"":{""A"":2,""FF"":2,""FS"":2,""I"":1},""jogos_num"":1,""atleta_id"":97810,""rodada_id"":1,""clube_id"":287,""posicao_id"":5,""status_id"":7,""pontos_num"":12.5,""media_num"":12.5,""variacao_num"":3.11,""preco_num"":10.11,""entrou_em_campo"":true,""slug"":"""",""apelido"":""Erick"",""apelido_abreviado"":""Erick"",""nome"":""Erick de Arruda Serafim"",""foto"":""https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VIT/FORMATO.png"",""craque"":0}"
2026,1,24137264,Agurgel,129.509765625,129.509765625,109096,Plata,Gonzalo Jordy Plata Jiménez,5,262,9.44,10.6,"{""FC"":1,""FD"":2,""FS"":1,""G"":1}",NAO,NAO,NAO,3,131.05,0,https://api.cartolafc.globo.com/time/id/24137264/1,2026-08-30T13:01:43Z,"{""scout"":{""FC"":1,""FD"":2,""FS"":1,""G"":1},""jogos_num"":1,""atleta_id"":109096,""rodada_id"":1,""clube_id"":262,""posicao_id"":5,""status_id"":6,""pontos_num"":10.6,""media_num"":10.6,""variacao_num"":2.44,""preco_num"":9.44,""entrou_em_campo"":true,""slug"":"""",""apelido"":""Plata"",""apelido_abreviado"":""Plata"",""nome"":""Gonzalo Jordy Plata Jiménez"",""foto"":""https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLA/FORMATO.png"",""craque"":0}"
2026,1,24137264,Agurgel,129.509765625,129.509765625,70449,Gabriel,Gabriel Vasconcelos Ferreira,1,287,7.29,6.8,"{""DE"":1,""FS"":1,""SG"":1}",NAO,NAO,NAO,3,131.05,0,https://api.cartolafc.globo.com/time/id/24137264/1,2026-08-30T13:01:43Z,"{""scout"":{""DE"":1,""FS"":1,""SG"":1},""jogos_num"":1,""atleta_id"":70449,""rodada_id"":1,""clube_id"":287,""posicao_id"":1,""status_id"":7,""pontos_num"":6.8,""media_num"":6.8,""variacao_num"":1.29,""preco_num"":7.29,""entrou_em_campo"":true,""slug"":"""",""apelido"":""Gabriel"",""apelido_abreviado"":""Gabriel"",""nome"":""Gabriel Vasconcelos Ferreira"",""foto"":""https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VIT/FORMATO.png"",""craque"":0}"
2026,1,24137264,Agurgel,129.509765625,129.509765625,94968,Juninho Capixaba,Luis Antônio da Rocha Júnior,2,280,13.04,16.2,"{""FC"":2,""FF"":1,""FT"":1,""G"":1,""SG"":1}",NAO,NAO,NAO,3,131.05,0,https://api.cartolafc.globo.com/time/id/24137264/1,2026-08-30T13:01:43Z,"{""scout"":{""FC"":2,""FF"":1,""FT"":1,""G"":1,""SG"":1},""jogos_num"":1,""atleta_id"":94968,""rodada_id"":1,""clube_id"":280,""posicao_id"":2,""status_id"":7,""pontos_num"":16.2,""media_num"":16.2,""variacao_num"":4.04,""preco_num"":13.04,""entrou_em_campo"":true,""slug"":"""",""apelido"":""Juninho Capixaba"",""apelido_abreviado"":""J. Capixaba"",""nome"":""Luis Antônio da Rocha Júnior"",""foto"":""https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/RBB/FORMATO.png"",""craque"":0}"
2026,1,24137264,Agurgel,129.509765625,129.509765625,111879,Mateus Silva,Mateus da Silva Duarte,2,287,5.86,9.7,"{""DS"":2,""FC"":2,""FF"":1,""FS"":3,""SG"":1}",NAO,NAO,NAO,3,131.05,0,https://api.cartolafc.globo.com/time/id/24137264/1,2026-08-30T13:01:43Z,"{""scout"":{""DS"":2,""FC"":2,""FF"":1,""FS"":3,""SG"":1},""jogos_num"":1,""atleta_id"":111879,""rodada_id"":1,""clube_id"":287,""posicao_id"":2,""status_id"":6,""pontos_num"":9.7,""media_num"":9.7,""variacao_num"":2.86,""preco_num"":5.86,""entrou_em_campo"":true,""slug"":"""",""apelido"":""Mateus Silva"",""apelido_abreviado"":""M. Silva"",""nome"":""Mateus da Silva Duarte"",""foto"":""https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VIT/FORMATO.png"",""craque"":0}"
2026,1,24137264,Agurgel,129.509765625,129.509765625,92180,Jair Ventura,Jair Ventura,6,287,7.34,9.26,"{""V"":1}",NAO,NAO,SIM,3,131.05,0,https://api.cartolafc.globo.com/time/id/24137264/1,2026-08-30T13:01:43Z,"{""scout"":{""V"":1},""jogos_num"":1,""atleta_id"":92180,""rodada_id"":1,""clube_id"":287,""posicao_id"":6,""status_id"":7,""pontos_num"":9.26,""media_num"":9.26,""variacao_num"":2.34,""preco_num"":7.34,""entrou_em_campo"":true,""slug"":"""",""apelido"":""Jair Ventura"",""apelido_abreviado"":""J. Ventura"",""nome"":""Jair Ventura"",""foto"":""https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VIT/FORMATO.png"",""craque"":0}"
2026,1,24137264,Agurgel,129.509765625,129.509765625,110750,Gustavo Marques,Gustavo Marques Alves dos Santos,3,280,5.86,9.7,"{""DS"":3,""FC"":1,""FS"":1,""SG"":1}",NAO,NAO,NAO,3,131.05,0,https://api.cartolafc.globo.com/time/id/24137264/1,2026-08-30T13:01:43Z,"{""scout"":{""DS"":3,""FC"":1,""FS"":1,""SG"":1},""jogos_num"":1,""atleta_id"":110750,""rodada_id"":1,""clube_id"":280,""posicao_id"":3,""status_id"":7,""pontos_num"":9.7,""media_num"":9.7,""variacao_num"":2.86,""preco_num"":5.86,""entrou_em_campo"":true,""slug"":"""",""apelido"":""Gustavo Marques"",""apelido_abreviado"":""G. Marques"",""nome"":""Gustavo Marques Alves dos Santos"",""foto"":""https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/RBB/FORMATO.png"",""craque"":0}"
2026,1,24137264,Agurgel,129.509765625,129.509765625,103767,Gabriel Menino,Gabriel Vinícius Menino,4,277,10.77,16.7,"{""CA"":1,""DS"":2,""FD"":2,""FF"":3,""FS"":4,""G"":1,""I"":1}",NAO,NAO,NAO,3,131.05,0,https://api.cartolafc.globo.com/time/id/24137264/1,2026-08-30T13:01:43Z,"{""scout"":{""CA"":1,""DS"":2,""FD"":2,""FF"":3,""FS"":4,""G"":1,""I"":1},""jogos_num"":1,""atleta_id"":103767,""rodada_id"":1,""clube_id"":277,""posicao_id"":4,""status_id"":7,""pontos_num"":16.7,""media_num"":16.7,""variacao_num"":4.77,""preco_num"":10.77,""entrou_em_campo"":true,""slug"":"""",""apelido"":""Gabriel Menino"",""apelido_abreviado"":""G. Menino"",""nome"":""Gabriel Vinícius Menino"",""foto"":""https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAN/FORMATO.png"",""craque"":0}"
2026,1,24137264,Agurgel,129.509765625,129.509765625,92696,Renato Kayzer,Renato Kayzer de Souza,5,287,8.56,10.4,"{""FD"":1,""FF"":1,""FS"":1,""G"":1,""I"":1}",NAO,NAO,NAO,3,131.05,0,https://api.cartolafc.globo.com/time/id/24137264/1,2026-08-30T13:01:43Z,"{""scout"":{""FD"":1,""FF"":1,""FS"":1,""G"":1,""I"":1},""jogos_num"":1,""atleta_id"":92696,""rodada_id"":1,""clube_id"":287,""posicao_id"":5,""status_id"":6,""pontos_num"":10.4,""media_num"":10.4,""variacao_num"":2.56,""preco_num"":8.56,""entrou_em_campo"":true,""slug"":"""",""apelido"":""Renato Kayzer"",""apelido_abreviado"":""R. Kayzer"",""nome"":""Renato Kayzer de Souza"",""foto"":""https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VIT/FORMATO.png"",""craque"":0}"
