ANO,RODADA,MITO_TIME_ID,MITO_NOME_TIME,MITO_PONTOS,MITO_PONTOS_CAMPEONATO,ATLETA_ID,APELIDO,NOME,POSICAO_ID,CLUBE_ID,PRECO,PONTOS_ATLETA,SCOUTS,CAPITAO,RESERVA,TECNICO,ESQUEMA_ID,PATRIMONIO,VALOR_TIME,FONTE,CAPTURADO_EM,RAW_JSON_ATLETA
2026,8,2275569,TODOSCERTOS ,121,545.48046875,113113,Benavídez,Gastón Américo Benavídez,2,293,8.22,11.4,"{""A"":1,""DS"":1,""FC"":2,""FS"":1,""SG"":1}",NAO,NAO,NAO,3,126.32,0,https://api.cartolafc.globo.com/time/id/2275569/8,2026-08-30T13:04:13Z,
2026,8,2275569,TODOSCERTOS ,121,545.48046875,87552,Vitor Bueno,Vitor Frezarin Bueno,4,364,10.04,17.8,"{""A"":1,""FC"":2,""FD"":2,""FT"":1,""G"":1}",NAO,NAO,NAO,3,126.32,0,https://api.cartolafc.globo.com/time/id/2275569/8,2026-08-30T13:04:13Z,
2026,8,2275569,TODOSCERTOS ,121,545.48046875,99815,Arias,Jhon Adolfo Arias Andrade,4,275,16.7,9,"{""CA"":1,""DS"":2,""FC"":6,""FF"":1,""G"":1}",NAO,NAO,NAO,3,126.32,0,https://api.cartolafc.globo.com/time/id/2275569/8,2026-08-30T13:04:13Z,
2026,8,2275569,TODOSCERTOS ,121,545.48046875,104084,Carlos Miguel,Carlos Miguel dos Santos Pereira,1,275,7.7,5.8,"{""CA"":1,""DE"":1,""FS"":1,""SG"":1}",NAO,NAO,NAO,3,126.32,0,https://api.cartolafc.globo.com/time/id/2275569/8,2026-08-30T13:04:13Z,
2026,8,2275569,TODOSCERTOS ,121,545.48046875,68685,Alan Patrick,Alan Patrick Lourenço,4,285,9.27,12.5,"{""DS"":2,""FC"":1,""FF"":1,""FS"":2,""G"":1}",NAO,NAO,NAO,3,126.32,0,https://api.cartolafc.globo.com/time/id/2275569/8,2026-08-30T13:04:13Z,
2026,8,2275569,TODOSCERTOS ,121,545.48046875,89275,William,Willian de Asevedo Furtado,2,283,8.57,5.1,"{""CA"":1,""DS"":1,""FC"":1,""I"":1,""SG"":1}",NAO,NAO,NAO,3,126.32,0,https://api.cartolafc.globo.com/time/id/2275569/8,2026-08-30T13:04:13Z,
2026,8,2275569,TODOSCERTOS ,121,545.48046875,97642,Félix Torres,Félix Eduardo Torres Caicedo,3,285,4.24,6.7,"{""DS"":1,""FC"":2,""FF"":1,""SG"":1}",NAO,NAO,NAO,3,126.32,0,https://api.cartolafc.globo.com/time/id/2275569/8,2026-08-30T13:04:13Z,
2026,8,2275569,TODOSCERTOS ,121,545.48046875,116706,Andrés Gómez,Carlos Andrés Gómez Hinestroza,5,267,12.77,8.3,"{""CA"":1,""DS"":2,""FD"":1,""FF"":2,""FS"":1,""FT"":1}",NAO,NAO,NAO,3,126.32,0,https://api.cartolafc.globo.com/time/id/2275569/8,2026-08-30T13:04:13Z,
2026,8,2275569,TODOSCERTOS ,121,545.48046875,130843,Arthur Dias,Arthur dos Santos Barbosa Dias,3,293,6.28,8,"{""DS"":2,""SG"":1}",NAO,NAO,NAO,3,126.32,0,https://api.cartolafc.globo.com/time/id/2275569/8,2026-08-30T13:04:13Z,
2026,8,2275569,TODOSCERTOS ,121,545.48046875,100652,Yuri Alberto,Yuri Alberto Monteiro da Silva,5,264,14.68,10.9,"{""DS"":1,""FC"":1,""FD"":1,""FS"":1,""G"":1}",NAO,NAO,NAO,3,126.32,0,https://api.cartolafc.globo.com/time/id/2275569/8,2026-08-30T13:04:13Z,
2026,8,2275569,TODOSCERTOS ,121,545.48046875,115479,Paulo Pezzolano,Paulo César Pezzolano Suárez,6,285,7.65,9,"{""V"":1}",NAO,NAO,SIM,3,126.32,0,https://api.cartolafc.globo.com/time/id/2275569/8,2026-08-30T13:04:13Z,
2026,8,2275569,TODOSCERTOS ,121,545.48046875,143193,Viveros,Kevin Stiven Viveros Rodallega,5,293,12.49,11,"{""FD"":1,""FF"":1,""FS"":2,""G"":1}",SIM,NAO,NAO,3,126.32,0,https://api.cartolafc.globo.com/time/id/2275569/8,2026-08-30T13:04:13Z,
2026,8,2275569,TODOSCERTOS ,121,545.48046875,93882,Cleiton,Cleiton Schwengber,1,280,6.19,-2,"{""GS"":2}",NAO,SIM,NAO,3,126.32,0,https://api.cartolafc.globo.com/time/id/2275569/8,2026-08-30T13:04:13Z,
