ANO,RODADA,MITO_TIME_ID,MITO_NOME_TIME,MITO_PONTOS,MITO_PONTOS_CAMPEONATO,ATLETA_ID,APELIDO,NOME,POSICAO_ID,CLUBE_ID,PRECO,PONTOS_ATLETA,SCOUTS,CAPITAO,RESERVA,TECNICO,ESQUEMA_ID,PATRIMONIO,VALOR_TIME,FONTE,CAPTURADO_EM,RAW_JSON_ATLETA
2026,22,19572648,Arage fc,127.35009765625,1624.2421875,98225,Pedro Raul,Pedro Raul Garay da Silva,5,264,4.43,10.5,"{""DS"":2,""FC"":3,""FS"":1,""G"":1,""I"":1}",NAO,NAO,NAO,3,147.34,0,https://api.cartolafc.globo.com/time/id/19572648/22,2026-08-30T13:04:13Z,
2026,22,19572648,Arage fc,127.35009765625,1624.2421875,99815,Arias,Jhon Adolfo Arias Andrade,4,275,15.17,7.7,"{""DS"":4,""FC"":1,""FS"":4}",NAO,NAO,NAO,3,147.34,0,https://api.cartolafc.globo.com/time/id/19572648/22,2026-08-30T13:04:13Z,
2026,22,19572648,Arage fc,127.35009765625,1624.2421875,101727,Matheuzinho,Matheus França Silva,2,264,12.62,18.5,"{""A"":1,""DS"":5,""FS"":2,""SG"":1}",NAO,NAO,NAO,3,147.34,0,https://api.cartolafc.globo.com/time/id/19572648/22,2026-08-30T13:04:13Z,
2026,22,19572648,Arage fc,127.35009765625,1624.2421875,143193,Viveros,Kevin Stiven Viveros Rodallega,5,293,14.34,17.9,"{""CA"":1,""FC"":3,""FD"":2,""FS"":3,""G"":2,""I"":1}",SIM,NAO,NAO,3,147.34,0,https://api.cartolafc.globo.com/time/id/19572648/22,2026-08-30T13:04:13Z,
2026,22,19572648,Arage fc,127.35009765625,1624.2421875,101574,Hugo Souza,Hugo de Souza Nogueira,1,264,9.67,7.6,"{""DE"":2,""SG"":1}",NAO,NAO,NAO,3,147.34,0,https://api.cartolafc.globo.com/time/id/19572648/22,2026-08-30T13:04:13Z,
2026,22,19572648,Arage fc,127.35009765625,1624.2421875,105563,Carlos Vinícius,Carlos Vinícius Alves Morais,5,284,14.47,7.9,"{""A"":1,""FD"":1,""FF"":1,""FS"":2,""I"":1}",NAO,NAO,NAO,3,147.34,0,https://api.cartolafc.globo.com/time/id/19572648/22,2026-08-30T13:04:13Z,
2026,22,19572648,Arage fc,127.35009765625,1624.2421875,83528,Léo Pereira,Leonardo Pereira,3,262,10.59,12.7,"{""A"":1,""DS"":1,""FD"":1,""SG"":1}",NAO,NAO,NAO,3,147.34,0,https://api.cartolafc.globo.com/time/id/19572648/22,2026-08-30T13:04:13Z,
2026,22,19572648,Arage fc,127.35009765625,1624.2421875,42500,Fagner,Fagner Conserva Lemos,2,283,6.93,11.1,"{""A"":1,""DS"":2,""FF"":2,""FS"":3}",NAO,NAO,NAO,3,147.34,0,https://api.cartolafc.globo.com/time/id/19572648/22,2026-08-30T13:04:13Z,
2026,22,19572648,Arage fc,127.35009765625,1624.2421875,72391,Fernando Diniz,Fernando Diniz Silva,6,264,9.61,8,"{""V"":1}",NAO,NAO,SIM,3,147.34,0,https://api.cartolafc.globo.com/time/id/19572648/22,2026-08-30T13:04:13Z,
2026,22,19572648,Arage fc,127.35009765625,1624.2421875,117632,Garro,Rodrigo Garro,4,264,11.13,9.3,"{""CA"":1,""DS"":1,""FC"":2,""FS"":3,""G"":1,""I"":1}",NAO,NAO,NAO,3,147.34,0,https://api.cartolafc.globo.com/time/id/19572648/22,2026-08-30T13:04:13Z,
2026,22,19572648,Arage fc,127.35009765625,1624.2421875,96610,Matheus Pereira,Matheus Fellipe Costa Pereira,4,283,13.8,2.2,"{""DS"":1,""FC"":1,""FS"":2}",NAO,NAO,NAO,3,147.34,0,https://api.cartolafc.globo.com/time/id/19572648/22,2026-08-30T13:04:13Z,
2026,22,19572648,Arage fc,127.35009765625,1624.2421875,78248,Gustavo Henrique,Gustavo Henrique Vernes,3,264,8.59,5,"{""SG"":1}",NAO,NAO,NAO,3,147.34,0,https://api.cartolafc.globo.com/time/id/19572648/22,2026-08-30T13:04:13Z,
2026,22,19572648,Arage fc,127.35009765625,1624.2421875,147090,Kauã Pascini,Kauã Pascini Resende,2,282,3.99,5,"{""DS"":3,""FC"":1,""FF"":1}",NAO,SIM,NAO,3,147.34,0,https://api.cartolafc.globo.com/time/id/19572648/22,2026-08-30T13:04:13Z,
2026,22,19572648,Arage fc,127.35009765625,1624.2421875,97653,Murilo,Murilo Cerqueira Paim,3,275,7.19,5.7,"{""CA"":1,""DS"":1,""FC"":2,""FF"":1,""SG"":1}",NAO,SIM,NAO,3,147.34,0,https://api.cartolafc.globo.com/time/id/19572648/22,2026-08-30T13:04:13Z,
2026,22,19572648,Arage fc,127.35009765625,1624.2421875,118844,Kaio César,Kaio César Andrade Lima,5,264,10.19,2.9,"{""DS"":1,""FC"":1,""FD"":1,""FS"":1}",NAO,SIM,NAO,3,147.34,0,https://api.cartolafc.globo.com/time/id/19572648/22,2026-08-30T13:04:13Z,
2026,22,19572648,Arage fc,127.35009765625,1624.2421875,116034,Victor Hugo,Victor Hugo Gomes Silva,4,282,6.45,0.7,"{""CA"":1,""DS"":1,""FC"":1,""FS"":1}",NAO,SIM,NAO,3,147.34,0,https://api.cartolafc.globo.com/time/id/19572648/22,2026-08-30T13:04:13Z,
2026,22,19572648,Arage fc,127.35009765625,1624.2421875,99552,Rossi,Agustín Daniel Rossi,1,262,8.96,6.3,"{""DE"":1,""SG"":1}",NAO,SIM,NAO,3,147.34,0,https://api.cartolafc.globo.com/time/id/19572648/22,2026-08-30T13:04:13Z,
