ANO,RODADA,MITO_TIME_ID,MITO_NOME_TIME,MITO_PONTOS,MITO_PONTOS_CAMPEONATO,ATLETA_ID,APELIDO,NOME,POSICAO_ID,CLUBE_ID,PRECO,PONTOS_ATLETA,SCOUTS,CAPITAO,RESERVA,TECNICO,ESQUEMA_ID,PATRIMONIO,VALOR_TIME,FONTE,CAPTURADO_EM,RAW_JSON_ATLETA
2026,18,51030023,PLACEBO114,163.9501953125,1236.28125,143193,Viveros,Kevin Stiven Viveros Rodallega,5,293,13.09,10.9,"{""FC"":2,""FF"":2,""FS"":4,""G"":1,""I"":1}",NAO,NAO,NAO,3,157.74,0,https://api.cartolafc.globo.com/time/id/51030023/18,2026-08-30T13:04:13Z,
2026,18,51030023,PLACEBO114,163.9501953125,1236.28125,96610,Matheus Pereira,Matheus Fellipe Costa Pereira,4,283,15.27,15.8,"{""DS"":3,""FC"":1,""FF"":2,""FS"":4,""G"":1}",NAO,NAO,NAO,3,157.74,0,https://api.cartolafc.globo.com/time/id/51030023/18,2026-08-30T13:04:13Z,
2026,18,51030023,PLACEBO114,163.9501953125,1236.28125,94583,Pedro,Pedro Guilherme Abreu dos Santos,5,262,18.5,20.4,"{""A"":1,""DS"":2,""FD"":3,""FF"":1,""G"":1}",NAO,NAO,NAO,3,157.74,0,https://api.cartolafc.globo.com/time/id/51030023/18,2026-08-30T13:04:13Z,
2026,18,51030023,PLACEBO114,163.9501953125,1236.28125,107554,Natanael,Natanael Moreira Milouski,2,282,9.33,8.4,"{""DS"":1,""FS"":4,""I"":1,""SG"":1}",NAO,NAO,NAO,3,157.74,0,https://api.cartolafc.globo.com/time/id/51030023/18,2026-08-30T13:04:13Z,
2026,18,51030023,PLACEBO114,163.9501953125,1236.28125,72605,Vitor Hugo,Vitor Hugo Franchescoli de Souza,3,282,8.67,14.5,"{""DS"":1,""G"":1,""SG"":1}",NAO,NAO,NAO,3,157.74,0,https://api.cartolafc.globo.com/time/id/51030023/18,2026-08-30T13:04:13Z,
2026,18,51030023,PLACEBO114,163.9501953125,1236.28125,92087,Lyanco,Lyanco Evangelista Silveira Neves Vojnovic,3,282,9.5,10.4,"{""DS"":3,""FC"":2,""FS"":3,""SG"":1}",NAO,NAO,NAO,3,157.74,0,https://api.cartolafc.globo.com/time/id/51030023/18,2026-08-30T13:04:13Z,
2026,18,51030023,PLACEBO114,163.9501953125,1236.28125,96591,Renan Lodi,Renan Augusto Lodi dos Santos,2,282,11.22,11.9,"{""DS"":3,""FC"":2,""FD"":1,""FF"":1,""FS"":2,""SG"":1}",NAO,NAO,NAO,3,157.74,0,https://api.cartolafc.globo.com/time/id/51030023/18,2026-08-30T13:04:13Z,
2026,18,51030023,PLACEBO114,163.9501953125,1236.28125,72294,Everson,Everson Felipe Marques Pires,1,282,10.67,14.6,"{""DE"":7,""FS"":1,""SG"":1}",NAO,NAO,NAO,3,157.74,0,https://api.cartolafc.globo.com/time/id/51030023/18,2026-08-30T13:04:13Z,
2026,18,51030023,PLACEBO114,163.9501953125,1236.28125,98873,Samuel Lino,Samuel Dias Lino,5,262,13.59,26,"{""A"":1,""DS"":2,""FD"":1,""FF"":1,""G"":2}",SIM,NAO,NAO,3,157.74,0,https://api.cartolafc.globo.com/time/id/51030023/18,2026-08-30T13:04:13Z,
2026,18,51030023,PLACEBO114,163.9501953125,1236.28125,126471,Barreal,Álvaro Martín Barreal,4,277,11.27,10.9,"{""DS"":2,""FC"":2,""FS"":1,""G"":1}",NAO,NAO,NAO,3,157.74,0,https://api.cartolafc.globo.com/time/id/51030023/18,2026-08-30T13:04:13Z,
2026,18,51030023,PLACEBO114,163.9501953125,1236.28125,92747,Eduardo Domínguez,Eduardo Rodrigo Domínguez,6,282,11.03,9.25,"{""V"":1}",NAO,NAO,SIM,3,157.74,0,https://api.cartolafc.globo.com/time/id/51030023/18,2026-08-30T13:04:13Z,
2026,18,51030023,PLACEBO114,163.9501953125,1236.28125,141451,Allan,Allan Andrade Elias,4,275,12,-2.1,"{""CV"":1,""FC"":1,""FD"":1}",NAO,NAO,NAO,3,157.74,0,https://api.cartolafc.globo.com/time/id/51030023/18,2026-08-30T13:04:13Z,
2026,18,51030023,PLACEBO114,163.9501953125,1236.28125,130843,Arthur Dias,Arthur dos Santos Barbosa Dias,3,293,6.04,3.7,"{""CA"":1,""FC"":1,""SG"":1}",NAO,SIM,NAO,3,157.74,0,https://api.cartolafc.globo.com/time/id/51030023/18,2026-08-30T13:04:13Z,
2026,18,51030023,PLACEBO114,163.9501953125,1236.28125,105563,Carlos Vinícius,Carlos Vinícius Alves Morais,5,284,13.93,2,"{""FC"":1,""FD"":1,""FF"":1,""FS"":1,""I"":2}",NAO,SIM,NAO,3,157.74,0,https://api.cartolafc.globo.com/time/id/51030023/18,2026-08-30T13:04:13Z,
2026,18,51030023,PLACEBO114,163.9501953125,1236.28125,147192,Claudinho,Claudio Henrique de Jesus Passos,2,293,7.39,16.9,"{""DS"":6,""FC"":2,""FS"":1,""FT"":1,""SG"":1}",NAO,SIM,NAO,3,157.74,0,https://api.cartolafc.globo.com/time/id/51030023/18,2026-08-30T13:04:13Z,
2026,18,51030023,PLACEBO114,163.9501953125,1236.28125,107256,Zé Vitor,Jose Vitor Silva Neves,4,287,6.35,10.2,"{""DS"":4,""FF"":4,""FS"":2}",NAO,SIM,NAO,3,157.74,0,https://api.cartolafc.globo.com/time/id/51030023/18,2026-08-30T13:04:13Z,
2026,18,51030023,PLACEBO114,163.9501953125,1236.28125,113690,Diógenes,Diógenes Vinícius da Silva,1,277,5,0,{},NAO,SIM,NAO,3,157.74,0,https://api.cartolafc.globo.com/time/id/51030023/18,2026-08-30T13:04:13Z,
